id,latitude,longitude
27118508,39.99075,116.33673
27118737,40.11708,116.42368
27119009,39.98857,116.47291
27119511,39.68786,116.31794
27119666,39.91441,116.51295
27119757,39.91321,116.40382
27120039,39.92284,116.58766
27121387,39.97476,116.44895
27122389,39.9284,116.45702
27122464,40.52046,116.66913
27123213,39.91445,116.40419
27123368,39.97066,116.44679
27123634,39.98831,116.47353
27123672,39.91479,116.40427
27123833,39.8957,116.46271000000002
27124631,39.88601,116.31835
27124941,39.76982,116.35857
27125958,39.89547,116.46428
27127488,39.82538,116.30779
27128321,39.85643,116.44373
27128569,39.89751,116.60846
27128643,39.93845,116.54806
27128698,39.8594,116.34731
27128807,39.93714,116.45355
27129014,40.21431,116.51458999999998
27129028,39.89901,116.50202
27130982,39.91523,116.51279
27131162,40.00757,116.46989
27131914,39.91612,116.51266
27137006,40.03787,116.41729
27139064,40.65449,117.24974
27139476,40.13832,116.24051
27139874,39.94303,116.6788
27140463,39.98629,116.47942
27140557,40.24801,116.65424
27140958,39.92224,116.57394
27141727,39.84521,116.31473
27143365,40.43073,116.33478
27143436,40.14832,116.52508
27144485,39.86264,116.36611
27144975,39.95546,116.42228
27145174,39.91938,116.45512
27145212,39.95899,116.44327
27145268,39.86183,116.37873
27146010,39.92726,116.41304
27146050,39.94398,116.40688
27146216,39.90007,116.48531
27146936,39.92698,116.37039
27147773,39.92286,116.57431
27148882,40.11449,116.41032
27149082,40.64774,117.2709
27149440,39.89503,116.44129
27149683,39.93762,116.45331000000002
27150118,39.89412,116.37424
27150159,39.89931,116.46913
27151801,39.90197,116.40168
27152455,39.86696,116.47472
27152464,39.98338,116.4896
27153375,40.247690000000006,116.37092
27153500,40.05092,116.59363
27153720,39.91296,116.55841
27153870,40.5063,115.98848999999998
27154481,39.94055,116.42015
27154885,39.91462,116.48858
27155184,39.84465,116.44841
27157125,39.89915,116.54936
27157260,39.92643,116.29127
27157549,39.92122,116.45032
27157995,40.03215,116.36889
27158488,39.98855,116.46771
27158739,39.90207,116.40896
27158863,39.98932,116.46775
27158973,39.98951,116.46629
27159121,40.42791,116.33311
27159236,39.89909,116.38439
27160260,40.4297,116.33307
27160372,39.93733,116.54727
27160841,40.42999,116.33426
27161086,39.93727,116.44295
27161569,40.4283,116.33229
27161904,40.42985,116.33402
27161945,40.42936,116.33348
27162106,39.98769,116.34615
27166765,39.93943,116.38273999999998
27170818,39.94668,116.46752
27173303,39.89686,116.44293
27173327,40.44698,116.70323
27173668,39.92129,116.6574
27173746,39.94503,116.46276
27174509,39.8991,116.46887
27174792,40.21521,116.51259
27176031,39.99128,116.47138
27176529,39.97012,116.45033
27177449,39.86418,116.44162
27178203,39.95778,116.44965
27178670,39.80597,116.45445
27179259,39.97297,116.44671
27179558,39.9159,116.65948
27180129,39.99592,116.47381
27180398,39.91687,116.65668
27180742,39.91862,116.65787
27181060,39.92067,116.65737
27181188,39.92006,116.55482
27182057,39.92118,116.55443
27182417,39.92096,116.55452
27182463,40.43675,116.56767
27182604,39.92108,116.55401
27182618,39.88328,116.36118
27182783,39.92037,116.55447
27182999,39.99415,116.38516
27183033,39.90784,116.21914
27183037,39.92108,116.55353
27183255,39.91961,116.55487
27183338,39.91992,116.55502
27184871,40.39345,116.17998
27185206,39.94531,116.3502
27187738,39.7259,116.17268
27188758,39.6851,115.66042
27189517,39.99879,116.46564
27189932,39.97417,116.30826
27190076,39.99008,116.46831
27190185,39.94166,116.42365
27190878,39.98061,116.3088
27191236,39.8565,116.43502
27191285,39.94247,116.42672
27192105,39.65272,115.62423
27192171,39.85679,116.35348
27192325,39.88972,116.4011
27192415,39.94369,116.42405
27192469,39.97299,116.30696
27193173,39.98927,116.3458
27193610,39.99119,116.34003
27194208,39.98902,116.34198
27195117,40.00078,116.43029
27195786,39.84865,116.36334
27202215,39.91328,116.48846
27203454,39.99052,116.46195
27203781,39.84087,116.42468999999998
27203789,39.84281,116.39997
27204228,39.93612,116.4659
27204694,39.9471,116.41655
27204858,39.9374,116.45246000000002
27207122,39.87268,116.47453
27207127,39.97302,116.30926
27207391,39.96865,116.3286
27207408,39.93879,116.18345
27207457,39.90004,116.54797
27207769,39.95218,116.36609
27207852,40.40627,115.92068
27208062,39.90887,116.58234
27208142,40.408190000000005,115.93
27208778,39.93867,116.44979
27209661,39.94283,116.42324
27210065,39.9427,116.30653999999998
27210261,39.94265,116.42316
27210423,39.931740000000005,116.45327
27210533,39.95242,116.36544
27211155,39.94203,116.37807
27211243,39.90796,116.37391
27211589,39.93039,116.46058
27212115,39.93054,116.45406
27212264,39.93729,116.39088
27212478,39.86886,116.4447
27212761,39.86339,116.55979
27213078,39.97612,116.34649
27213190,39.856390000000005,116.5649
27213649,40.0782,116.54527
27213981,39.78473,116.04898
27215553,39.9015,116.50693
27216527,39.96634,116.2985
27217696,39.68666,116.31442
27218362,39.89855,116.46666
27218636,40.00407,116.47691
27218838,39.99511,116.47274
27219180,39.89829,116.37958
27219499,39.95995,116.44297
27222411,39.98632,116.31922
27222479,39.89922,116.4159
27222562,39.97418,116.39179
27222730,39.99269,116.4729
27222871,39.98669,116.31255
27223004,40.01254,116.46148
27223614,39.8934,116.45366
27224024,39.98704,116.48037
27224998,39.92832,116.4568
27227554,39.92915,116.4545
27231971,39.903690000000005,116.36727
27233815,40.09841,116.17647
27233822,40.09658,116.1742
27233890,40.0962,116.17541
27234772,39.66376,115.87891
27234856,39.93168,116.59333
27235270,40.7674,116.60298
27235626,39.97283,116.44842
27235673,39.90441,116.38407
27235734,39.922,116.56517
27236262,39.96612,116.45126
27236742,39.89262,116.4695
27236744,39.966440000000006,116.31171
27236866,39.91799,116.49631
27237173,39.89924,116.54879
27237174,39.91831,116.49732
27239257,39.71314,116.32063
27239477,39.83812,116.36992
27240625,39.76144,116.31029
27240666,39.89016,116.30233
27241309,39.92187,116.47635
27241654,39.92652,116.6192
27242034,39.8966,116.50428
27243705,39.99092,116.46629
27244500,39.92924,116.46384
27246123,39.91968,116.65896
27246764,39.93787,116.54361000000002
27247242,40.40899,116.32017
27247847,39.92779,116.41525
27248054,40.04044,116.41763
27248395,39.98825,116.33956
27248735,39.98914,116.34134
27250093,39.92765,116.51473
27251003,40.09688,116.41753
27251329,40.39319,116.17832
27251786,39.9336,116.51789
27252142,39.93707,116.41578
27252507,39.99032,116.46845
27253336,40.01335,116.46203
27254712,39.91641,116.47996
27255064,39.86588,116.42383999999998
27263051,39.93198,116.34571
27263667,39.93221,116.42417
27265713,39.7123,116.31883
27265745,39.859190000000005,116.43887
27266012,39.87563,116.45189
27266294,40.08233,116.31239
27266494,39.8976,116.46726
27267475,39.85309,116.4669
27267569,39.90498,116.4427
27267998,39.93162,116.59654
27268090,39.93176,116.59324
27268171,39.9081,116.56035
27269815,39.921490000000006,116.56568
27270398,40.03648,116.42426
27270573,39.86803,116.36995
27270576,39.9783,116.49148
27270800,39.98073,116.43777
27271492,39.89142,116.40537
27272349,40.00602,116.37412
27273486,39.93335,116.46674
27274385,39.88476,116.36113
27274535,39.93578,116.51901
27275153,39.888290000000005,116.36194
27275790,40.00081,116.41897
27276079,39.93077,116.46467
27277197,39.91629,116.5163
27278065,39.89507,116.65807
27278511,39.95187,116.36719
27278828,39.9366,116.44278
27279622,39.938,116.42069
27279869,40.06162,116.31134
27280885,40.04128,116.32371
27281351,39.93104,116.43876000000002
27281790,39.93785,116.42008
27281815,39.89865,116.54906
27282446,39.938,116.42127
27282623,40.50564,115.98789
27282819,40.50576,115.98763999999998
27282976,40.50581,115.98699
27283658,40.64875,117.26936
27283670,40.34588,116.59032
27284077,40.34675,116.5861
27284484,40.34665,116.58743
27284861,40.34524,116.58766
27284911,39.93795,116.42177
27289434,39.97928,116.22675
27290657,39.98687,116.31272
27291060,39.92924,116.40862
27291420,39.90573,116.40588
27291641,39.86875,116.29079
27291819,40.64825,117.26913
27292116,40.03661,116.40621000000002
27293252,39.90753,116.26539
27293622,39.96042,116.44725
27293722,39.93838,116.41475
27294002,40.01657,116.34704
27294594,39.90733,116.26805
27294708,39.91774,116.43622
27294772,39.98218,116.31992
27294994,39.95186,116.36654
27294998,39.84519,116.3154
27295175,39.98155,116.3221
27295261,39.97317,116.32388
27295292,39.86518,116.39364
27295378,39.98293,116.32041
27295385,39.83717,116.3718
27295424,39.98266,116.31804
27295466,39.98162,116.32074
27295636,39.77151,116.49952
27295813,39.96628,116.43387
27296756,39.95061,116.4079
27297270,40.00457,116.40486
27297624,39.92109,116.51578
27297728,39.90586,116.57857
27298860,39.92545,116.45659
27299294,39.91411,116.46321
27299706,40.17819,116.66674
27299765,39.99755,116.35836
27299817,39.93555,116.51952
27300266,39.97341,116.30759
27300559,39.76346,116.21172
27301251,39.90101,116.41246
27302506,39.94644,116.41576
27302563,39.94508,116.41828
27302631,39.92963,116.50463
27303341,39.94307,116.37793
27304462,39.9522,116.36673
27304638,39.91201,116.42085
27304976,39.92777,116.61577
27308258,40.01559,116.36459
27311692,40.29762,116.25577
27313746,39.90721,116.26506
27314703,40.41072,116.60111
27314881,40.01738,116.34291
27315289,39.93705,116.43594
27315826,39.84955,116.35938
27315859,39.92822,116.22882
27315932,40.04297,116.42151
27316386,40.003820000000005,116.46686
27316405,39.99662,116.41249
27316872,39.9221,116.65731
27317314,39.82844,116.4777
27318499,39.92725,116.35082
27318555,39.92156,116.65791000000002
27318926,39.96413,116.30605
27319120,39.86139,116.36358
27319465,39.860040000000005,116.40474
27319893,40.21479,116.51436
27320144,40.34623,117.15069
27320215,39.92044,116.6572
27321062,39.99338,116.4739
27321138,39.88513,116.31772
27321378,39.88664,116.46438
27321719,39.88467,116.4646
27321729,39.953790000000005,116.53931
27321821,39.87496,116.36148
27322009,39.95403,116.37997
27322014,40.37274,116.59768
27322119,40.3157,117.10928
27322125,40.22364,116.21791
27322646,40.32186,117.1133
27322680,40.22338,116.21728
27323885,39.99562,116.41172
27324222,39.822390000000006,116.50969
27324427,40.1069,116.5486
27324534,39.88991,116.63948
27325045,40.00503,116.35142
27325307,39.91353,116.48741
27325862,39.88674,116.47599
27327745,39.90076,116.48745
27328983,39.927690000000005,116.59954
27329041,39.96666,116.64331
27329502,40.3542,115.98391
27329640,39.92186,116.51615
27330095,39.75843,116.54567
27330499,39.92913,116.61493
27334011,39.9488,116.7187
27337181,39.93728,116.34186
27337397,39.91067,116.30156
27339626,39.84115,116.41285
27339922,39.9092,116.5627
27340233,39.90872,116.56094
27341506,39.93332,116.33891
27341512,40.35096,115.98296
27341606,40.07054,116.32447
27341723,39.92713,116.6148
27341775,40.35121,115.98326000000002
27341939,40.65758,117.24658
27342031,40.35288,115.9835
27342066,40.09984,116.549
27342168,39.98137,116.37
27342204,40.10161,116.18805
27342492,40.1816,116.64125
27343171,39.73094,116.1808
27343768,39.94897,116.73056
27343940,39.92179,116.51458
27344144,39.96702,116.34143
27344171,39.77724,116.52047
27344306,39.922340000000005,116.51488
27344669,39.90073,116.48632
27344797,39.87408,116.46029
27345332,40.10582,116.63208
27345357,40.1695,116.42683
27345893,39.93228,116.45427
27346092,39.89747,116.46544
27346263,40.00571,116.35062
27347048,39.8681,116.37545
27347326,39.96661,116.33973
27347796,39.96511,116.33977
27348038,39.89111,116.46605
27348318,40.0801,116.35043
27348483,40.00309,116.46121
27349156,39.78483,116.04925
27349490,39.93698,116.39799
27349868,39.94133,116.36224
27349979,39.91998,116.46501
27351399,39.96505,116.64438
27351435,39.9224,116.25289
27353177,39.94154,116.27906000000002
27353664,39.89543,116.42381
27353780,39.97432,116.35935
27355397,39.93623,116.28547
27356863,39.63588,116.32235
27358054,39.96175,116.26947
27358445,40.29276,116.48367
27358695,39.98808,116.47433
27358891,39.85375,116.29608
27359927,39.94119,116.28004
27364075,39.93229,116.41049
27371126,39.97112,116.53607
27371194,39.96752,116.32434
27372345,39.8074,116.49469
27372610,39.90041,116.4568
27372886,39.92027,116.65846
27374192,39.73992,116.54721
27375019,39.99115,116.46979
27375483,39.89626,116.46788
27376700,39.99262,116.47188
27376831,39.89269,116.46601
27376997,40.64782,117.26898
27377294,40.4445,116.5808
27378730,39.92202,116.58435
27378881,39.89762,116.50493
27378997,39.92147,116.6585
27379483,39.89457,116.43694
27380054,39.8988,116.47047
27380436,39.98455,116.30312
27381122,39.98505,116.30438999999998
27381184,39.82269,116.51161
27382036,39.92553,116.51524
27382284,39.93835,116.54665
27382472,39.92029,116.41845
27382642,40.68343,117.17303
27382795,40.07786,116.40785
27382889,40.00223,116.40028
27383011,40.03734,116.40509
27385547,39.94199,116.44308
27389670,39.97001,116.35113
27389672,40.03647,116.6199
27389768,40.03467,116.61957
27390949,39.921690000000005,116.35564
27391696,39.85231,116.43792
27395279,39.894490000000005,116.47698
27402310,40.36329,115.99673
27404718,39.85793,116.55262
27405082,39.80039,116.04438
27405209,39.88634,116.3957
27408296,40.47852,115.84596
27408470,39.85583,116.40368
27408806,39.86487,116.57892
27408986,39.98368,116.30332
27409881,39.97165,116.3012
27410290,39.986740000000005,116.47385
27412209,40.4565,115.76568
27412766,39.856,116.30202
27412799,39.92337,116.6127
27412870,39.88856,116.36644
27416468,40.23597,116.36541
27417500,39.90853,116.21826
27417883,39.81464,116.39878
27418499,39.92079,116.46031
27419012,40.65808,117.2335
27419648,39.88836,116.36229
27419765,40.443940000000005,116.58131000000002
27420429,39.95176,116.36494
27420829,39.90202,116.28093
27421000,39.89693,116.46389
27421100,39.89303,116.46473
27421756,39.94209,116.42388
27422444,39.96453,116.45692
27422511,39.98227,116.30629
27422600,40.249590000000005,116.50661
27423790,39.854420000000005,116.1698
27425774,39.96878,116.35058
27427872,39.93229,116.45049
27431038,39.98125,116.34143
27432589,39.87754,116.3036
27435495,39.96804,116.34951
27435742,40.45797,115.7702
27435978,39.93371,116.46311
27436545,39.92418,116.50227
27440241,40.31056,116.34453
27440333,39.93835,116.29024
27441972,40.25096,116.37212
27442121,39.96807,116.32302
27442734,39.9155,116.65857
27442779,39.9988,116.50251000000002
27443996,40.11007,116.79887
27444031,39.9162,116.40795
27444414,39.94059,116.40917
27444966,39.96851,116.3246
27445272,39.9387,116.45328
27445810,40.45834,115.77801
27446380,39.91591,116.60536
27446560,40.10291,116.55795
27448188,39.99154,116.33522
27448189,39.92261,116.34534
27448665,39.99343,116.33302
27448708,39.91154,116.34614
27449080,39.92263,116.51836000000002
27450140,39.97438,116.20908
27453519,39.93155,116.46021
27454029,40.04417,116.41349
27455263,39.89975,116.4882
27456461,40.65908,117.24392
27457931,40.02331,116.41297
27459836,39.97788,116.31423
27461025,39.93214,116.41102
27463297,40.04327,116.58887
27467163,39.89128,116.44656
27468107,39.90235,116.40175
27468227,39.94742,116.40628
27468413,39.94704,116.40671
27468670,40.68512,117.17184
27469342,39.89898,116.48434
27469670,40.6854,117.17193
27469804,39.92033,116.50275
27470048,39.761140000000005,116.58281
27470145,39.8824,116.45698
27470331,40.04306,116.31681
27470333,40.04885,116.20081
27470369,39.89493,116.46626
27470684,40.47363,116.85527
27470691,39.92155,116.35492
27470692,39.94051,116.43108
27471234,39.68693,116.32052
27471328,39.76314,116.33302
27471387,39.6921,116.3158
27471464,39.69022,116.31522
27471619,39.90699,116.47797
27472396,40.30231,116.2519
27472604,40.05382,116.30162
27473066,39.86621,116.55754
27473639,39.93295,116.47035
27473855,39.92393,116.33753
27474343,39.89589,116.50591
27474368,39.92315,116.33827
27474423,40.17015,115.92455
27474496,39.88673,116.33353
27474605,39.969840000000005,116.40394
27474689,39.83886,116.38695
27475513,39.76692,116.36078
27475693,39.92405,116.3391
27475704,40.17011,115.9248
27476692,39.89555,116.42536
27477494,39.94351,116.41813
27477592,39.98471,116.32
27479794,39.90675,116.47551
27480909,40.36383,115.99751
27481213,39.8369,116.29046
27483171,39.8848,116.36274
27483269,39.90918,116.3674
27483423,40.21345,116.51265
27491935,39.90045,116.38218
27492900,39.88969,116.31744
27492999,39.759170000000005,116.58233
27493674,40.05086,116.43994
27493856,39.96989,116.48718999999998
27493895,39.88926,116.39951
27493909,40.39203,116.18041
27494488,39.81283,116.36568
27494641,40.02973,116.31881
27494730,39.88228,116.49808
27494924,39.99749,116.47754
27495267,39.90084,116.45507
27495368,39.94121,116.43781
27495653,40.35152,115.9834
27495904,40.11768,116.4066
27496282,40.35052,115.98403
27496538,39.87816,116.0932
27496616,40.35386,115.98207
27496649,39.97097,116.39621
27496786,39.712140000000005,116.31713
27496831,40.35097,115.98265
27497768,39.90019,116.54894
27498710,40.07265,116.63309
27499255,39.7664,116.33353
27499535,39.93905,116.38797
27499777,39.89833,116.41818
27500709,39.89781,116.41834
27502776,39.92216,116.66098
27502830,39.89562,116.42401
27503031,39.9207,116.65977
27503556,39.89029,116.46578999999998
27504225,39.84571,116.44782
27506676,39.893240000000006,116.25591
27508769,39.85726,116.35503
27509084,39.91776,116.56023
27509141,39.94518,116.40007
27509420,39.7593,116.58416
27509834,40.51632,115.93443
27510089,39.88957,116.46636
27510543,39.88848,116.46658
27510616,39.88955,116.46448
27510808,40.12611,116.61263999999998
27511023,39.89389,116.54967
27511095,39.92224,116.65837
27511589,40.475190000000005,116.85493999999998
27511710,40.47504,116.85486000000002
27512095,39.90591,116.40571
27512221,39.89218,116.46766
27512515,40.23415,116.37019
27512538,40.64823,117.26888
27513149,39.92045,116.57134
27513204,40.4818,116.81107
27513439,39.836870000000005,116.37203999999998
27513744,39.90896,116.49225
27514316,39.91194,116.29508
27514549,40.00028,116.49822
27514577,39.99275,116.46866
27514691,40.475840000000005,116.85352
27514831,40.45263,116.90285
27515075,39.82956,116.45553999999998
27515318,39.99478,116.41606000000002
27515590,40.00904,116.3236
27516975,39.99611,116.47258
27517583,39.98308,116.41118
27517998,39.9335,116.44055
27518746,39.92005,116.57112
27518793,39.92608,116.32326
27518978,39.99722,116.4026
27519073,39.89421,116.43583
27519079,39.863,116.38551
27519821,40.35334,115.98371000000002
27519865,39.8778,116.32816
27520093,39.89976,116.54787
27520426,39.89866,116.37648
27520582,39.94508,116.20487
27520718,40.01239,116.35337
27520893,40.01234,116.35251
27521155,39.88561,116.42518
27521162,39.894740000000006,116.50428
27523220,39.94669,116.31851
27528824,39.855920000000005,116.40236000000002
27529252,39.92253,116.65913
27529959,39.9731,116.39945
27530373,39.92312,116.4541
27530393,39.99305,116.47132
27530522,39.91813,116.5589
27530531,39.98646,116.31371
27530913,39.91805,116.55958
27530939,39.91533,116.6607
27531075,40.09949,116.2912
27531166,40.09718,116.28628
27531169,39.94632,116.38854
27531224,39.99818,116.47637
27532220,39.9101,116.64061
27532333,39.85669,116.39476
27532534,39.91702,116.65983
27532603,40.08368,116.37457
27532844,39.70128,116.31171
27533285,40.0846,116.37524
27533750,40.08304,116.37566
27534982,39.9617,116.38667
27535870,39.94291,116.37781
27536008,40.64766,117.26848
27537661,39.91977,116.49467
27537816,39.89721,116.50687
27540137,39.89923,116.47019
27541118,40.15226,116.24457
27542166,40.10386,116.54402
27542356,39.94153,116.43954
27542526,39.97105,116.40684
27542549,40.4586,115.97912
27543128,39.72269,116.16927
27545215,39.92136,116.43758
27551545,40.34577,116.58759
27551609,39.89496,116.43451
27552386,40.34558,116.58658
27552499,40.51043,116.01535
27552640,39.8148,116.37028
27553395,39.95105,116.34746
27554046,40.04911,116.17369
27555162,40.3454,116.58603
27555227,40.34523,116.58788
27555280,40.34586,116.58806
27555874,39.89519,116.45911
27556041,40.45522,116.9068
27556234,39.75899,116.58308999999998
27556275,39.75978,116.58365
27556522,39.77228,116.58829
27556547,40.45265,116.90332
27556770,39.84566,116.4488
27556807,40.63191,117.25565
27556960,40.03303,116.28066
27557504,39.84602,116.44714
27557798,39.98981,116.34796
27557984,39.84439,116.4469
27558132,39.9265,116.23077
27558163,40.12336,116.61183
27558241,39.93346,116.40651
27558410,39.90478,116.47954
27558692,39.90631,116.47937
27559125,39.94832,116.46642
27559196,39.90537,116.47795
27559666,40.21405,116.24079
27559781,39.99784,116.47308
27559797,39.98036,116.3794
27559903,39.71249,116.31743
27560555,39.98015,116.37943
27560928,39.97899,116.37779
27561255,39.94598,116.46841
27561316,39.98882,116.34471
27561770,40.74777,116.4686
27561912,39.98764,116.34629
27561947,40.22145,116.35411
27562180,39.98976,116.34774
27562399,39.99321,116.33463
27563684,40.13676,116.40811
27564111,39.92249,116.46061
27564366,39.75876,116.21053
27564384,39.89826,116.42063
27564472,40.69093,117.16177
27564599,39.9268,116.45117
27564787,40.08095,116.36934
27565267,39.892990000000005,116.43201
27565517,39.89734,116.4671
27565612,39.94813,116.41013
27566074,40.24427,116.36889
27566078,39.83237,116.29367
27566179,39.93426,116.46736
27566423,39.89407,116.46473
27566647,40.45055,116.44906
27566684,39.93513,116.45388
27567126,39.92367,116.6171
27567438,39.90643,116.2734
27567720,39.93817,116.42019
27567766,39.86808,116.37709
27567882,39.90972,116.4953
27567975,39.92826,116.45701
27568525,39.83953,116.28353
27568695,39.87907,116.31563
27568728,39.926,116.61858
27568774,39.93853,116.42284
27568784,40.67332,116.69795
27569020,39.8908,116.40635
27569215,39.92601,116.61733
27569220,39.9225,116.55289
27569260,39.85576,116.34461
27569365,39.86606,116.42255
27569443,39.85437,116.34086
27569581,39.93633,116.42073
27571072,40.1056,116.54328999999998
27571469,39.9817,116.36075
27573048,40.10502,116.54455
27574563,40.0152,116.36592
27582338,39.99173,116.33582
27582770,39.89908,116.37663
27583458,39.94506,116.20387
27583773,39.65208,116.2897
27583795,39.91371,116.49768
27583920,39.914640000000006,116.46722
27584103,39.8993,116.45958
27584266,39.92048,116.46357
27584301,39.90605,116.47809
27584331,40.04066,116.39798
27584365,39.91952,116.46354
27584467,39.92132,116.46289
27584535,39.91655,116.45669
27584589,39.91988,116.46301
27584676,39.90631,116.47621
27584744,39.91937,116.46184
27584903,39.90678,116.55305
27585029,39.93118,116.45098
27586665,40.5425,116.81901
27587044,40.08912,116.29895
27587150,39.93058,116.57804
27587730,39.89911,116.45648
27588347,39.91057,116.58043
27589503,39.91958,116.49553
27589659,39.94797,116.46666
27590021,40.0068,116.66732
27590843,39.89915,116.61095
27591513,40.20839,116.25359
27591839,39.899370000000005,116.48857
27593277,39.98316,116.4108
27593371,39.91944,116.49629
27593472,39.88689,116.3631
27593485,40.4524,115.79253
27594818,39.88184,116.30311
27595793,39.89369,116.50542
27597848,39.88202,116.32669
27598675,39.91438,116.48613
27599110,40.044,116.41381
27599808,40.00374,116.41164
27602711,39.98778,116.34206
27608671,39.806540000000005,116.45863
27608928,39.94448,116.42388
27609510,39.93116,116.42607
27609712,40.65462,117.2489
27609767,40.32338,116.71176
27609865,40.65452,117.24916
27610737,39.88983,116.40832
27611700,40.17723,116.64647
27612477,39.94921,116.4135
27612893,39.94941,116.41091000000002
27612906,39.96988,116.39018
27613013,39.94774,116.41086
27613174,39.94776,116.411
27613628,40.00124,116.48861
27613771,40.00411,116.35077
27613937,39.8853,116.45886000000002
27614671,39.73744,116.5557
27615048,39.76884,116.35838
27615796,39.9,116.47186
27616979,39.9728,116.48941
27617936,39.771640000000005,116.59083
27618044,39.85516,116.29303
27618186,39.94584,116.38864
27618656,39.90131,116.50096
27619383,39.7725,116.33393
27620312,39.92203,115.99448
27620378,39.89699,116.43577
27620900,39.98758,116.33559
27621087,39.89185,116.35304
27621513,39.89843,116.47088
27622151,39.89927,116.46928
27622312,39.992090000000005,116.33442
27622532,39.99245,116.33456
27622679,39.91356,116.49514
27623136,39.97381,116.30641
27624054,40.41151,116.3285
27624800,40.50555,116.58748
27624898,39.9228,116.29164
27624938,39.92929,116.61412
27626836,39.85201,116.37533
27626915,40.08726,116.37622
27633832,39.94879,116.71679
27635987,39.89071,116.40818
27636213,39.936440000000005,116.33763
27638348,39.9001,116.43469
27638572,40.24259,116.36615
27639207,39.90808,116.21173
27639330,40.64913,117.26936
27640184,39.98079,116.42121000000002
27640981,39.93327,116.35571000000002
27643806,39.88262,116.66837
27645127,39.84032,116.43312
27645617,40.09797,116.17356
27645791,39.90963,116.21791
27646101,39.89856,116.4835
27646951,39.90446,116.01806
27647076,40.54733,116.53395
27647349,39.90152,116.01833
27649667,39.92184,116.46549
27649778,39.91635,116.65628
27650955,39.89512,116.68957
27650986,39.90117,116.46983
27651991,39.71116,116.31807
27652392,39.7111,116.31991
27652744,39.9056,116.26876
27652837,40.074,116.6309
27653111,39.89251,116.46391
27653617,39.89945,116.26552
27654134,39.95564,116.5495
27655260,39.89687,116.42498
27660119,40.10363,116.31262
27660822,39.85521,116.38436000000002
27661751,39.94004,116.18597
27662120,39.90975,116.51527
27662891,39.91451,116.5181
27663362,39.93146,116.47386000000002
27664853,39.93639,116.41702
27665823,40.19968,116.23376
27666511,39.89301,116.46093
27666983,39.985040000000005,116.51896
27667195,39.92296,116.51591
27667733,40.00671,116.41756
27667960,39.89539,116.41106
27668401,39.90761,116.25298
27668665,39.9457,116.36529
27668840,39.942240000000005,116.43771
27668897,39.94032,116.43789
27669345,39.93308,116.40838
27669440,40.00471,116.66563
27669533,39.91024,116.52124
27669678,39.93655,116.41732
27669685,39.94534,116.36527
27669995,39.94563,116.36569
27670240,39.986340000000006,116.31157
27670266,39.90193,116.41613999999998
27670330,39.98693,116.4737
27671071,39.9168,116.42898
27671098,39.91105,116.49569
27671420,40.03668,116.33304
27671481,39.91723,116.42861
27671590,39.85652,116.34134
27671707,39.89131,116.43658
27671908,39.9155,116.52315
27672029,39.898790000000005,116.54761
27672068,39.89472,116.57686
27672389,40.00485,116.47648999999998
27673116,39.99387,116.4804
27673242,39.936,116.45054
27673986,39.91898,116.5244
27674600,39.97266,116.4022
27675148,39.8944,116.4075
27679609,39.9099,116.41584
27680830,39.89502,116.43254
27680845,39.89476,116.43278
27680855,39.89422,116.43325
27680856,39.89277,116.43226
27682190,40.09755,116.53957
27682195,39.91942,116.4962
27682446,39.89119,116.4488
27682556,39.91232,116.50202
27683155,39.92198,116.51872
27683180,39.91974,116.47684
27683370,40.00491,116.46372
27683458,39.97888,116.46623
27683627,39.83745,116.30698
27684362,39.92303,116.51849
27684376,39.92374,116.42161000000002
27684643,40.17103,116.11166
27684696,39.92972,116.4972
27684725,39.93029,116.47834
27684866,40.03352,116.31943
27685244,39.91912,116.40313
27685382,39.92671,116.32083
27685473,39.96493,116.30433
27685783,39.91637,116.52266000000002
27685810,39.989,116.46798
27686167,39.69089,116.31305
27686365,39.93704,116.40228
27686576,39.66975,116.31986
27686628,39.86925,116.37042
27686979,40.11692,116.36755
27687036,39.90902,116.29672
27687198,39.9362,116.40118
27687354,39.91547,116.65942
27687524,39.99973,116.40351
27687587,39.94281,116.09713
27688274,39.89647,116.41691000000002
27688521,40.01277,116.41578
27689026,40.01056,116.46524
27689046,39.93801,116.30203
27689645,40.35227,115.98266
27690829,39.91433,116.52471
27691113,39.91111,116.65763
27691259,40.34709,115.98812
27691261,39.78086,116.50173
27691461,39.92278,116.4781
27691541,40.35161,115.98149
27692406,39.92381,116.45803
27692537,39.9348,116.46487
27693213,39.93358,116.46739
27693471,40.07662,116.32541
27693604,39.93829,116.39633
27693893,39.897,116.41599
27693968,39.89231,116.42313
27694257,40.08378,116.37409
27694269,39.97417,116.33526
27694778,39.92575,116.6179
27695593,40.08732,116.37502
27695928,39.99008,116.46844
27695943,39.9239,116.51745
27695963,39.91142,116.50358
27698846,39.97423,116.40542
27698849,39.99108,116.33268
27698854,39.94001,116.45624
27703538,39.87613,116.70105
27703702,39.94767,116.46784
27704007,39.89583,116.41645
27705389,40.32177,116.63606
27705690,39.87298,116.28345
27706361,40.45661,115.84767
27706954,39.93878,116.40496
27707461,40.12194,116.64988999999998
27707840,39.95273,116.32009
27708010,39.92054,116.52385
27708622,39.90591,116.56546000000002
27708741,39.91604,116.50946
27708821,39.94526,116.42655
27708941,39.98902,116.4357
