id,name,host_id,host_name,room_type,price,minimum_nights,availability_365,,
27514316,万寿路地铁/西站/空军总医院/301医院/颐和园,189634994,杨,39.91194,116.29508,Entire home/apt,429,1,181
27514549,Local Beijinger’s Home老北京人的家|共享客厅限女生|紧邻望京SOHO奔驰阿里,141308530,莉丽,40.00028,116.49822,Shared room,134,1,364
27514577,望京南地铁站 旁 公寓一房间,127078965,Dan,39.99275,116.46866,Shared room,121,1,0
27514691,精品溶洞标间(带茶水间),205881458,娜,40.47584,116.85352,Private room,369,1,365
27514831,漫山居精品溶洞亲子房,205881458,娜,40.45263,116.90285,Private room,416,1,365
27515075,"东南四环紧邻地铁站,绝对真实图片,新楼新小区,电梯房!直达国贸,三里屯核心区域",207481771,云鹤,39.82956,116.45554,Entire home/apt,396,1,178
27515318,商旅风情,202213196,卫平,39.99478,116.41606,Entire home/apt,436,1,354
27515590,清华园里的漫画工作室,140780037,Tracy,40.00904,116.3236,Entire home/apt,349,1,0
27516975,【客厅独立空间床位a】大窗户.望京地铁站最近小区.步行望京SOHO六分钟.阿里巴巴.望京商业中心.,200156832,福琴,39.99611,116.47258,Private room,127,1,364
27517583,鸟巢 奥体东门  中日友好医院  安贞医院   投影巨幕浪漫温馨公寓大落地窗独享整栋阳光,207508318,强强,39.98308,116.41118,Entire home/apt,483,1,71
27517998,"【家有蠢猫,长租优惠】近地铁/步行到三里屯/工体/东四十条/软绵床品/阳光卧室(限女生)",148038861,小璐,39.9335,116.44055,Private room,248,1,163
27518746,褡裢坡地铁站 现代简约混搭式装修风格,162737493,北京之旅-居家享福,39.92005,116.57112,Entire home/apt,389,1,365
27518793,地铁海军医院附近阿贵家庭旅管,190711397,贵,39.92608,116.32326,Private room,242,1,364
27518978,"清雅苑 鸟巢水立方国家会议中心炎黄科技馆 邻地铁15号,8号线｡直达颐和园圆明园,南锣鼓巷,后海等",205827962,Lee,39.99722,116.4026,Entire home/apt,228,1,46
27519073,金桥国际公寓环境好｡,177944516,马玲生,39.89421,116.43583,Private room,463,2,174
27519079,"【沂夏小屋】近故宫天安门天坛王府井,南二环北京南站舒适三床大两居,地铁4号线直达颐和园圆明园清华北大",183068461,月,39.863,116.38551,Entire home/apt,765,1,82
27519821,楠舍.民宿生活(长城脚下联排别墅),192869437,旭,40.35334,115.98371,Entire home/apt,3597,1,358
27519865,北京西城区马连道茶城北京西站北京南站达官营地铁7号线湾子站附近独立整套房子,200276562,林,39.8778,116.32816,Entire home/apt,302,1,339
27520093,四惠高碑店传媒大学1号线南锣鼓巷后海地中海风情大床房,205141629,康,39.89976,116.54787,Entire home/apt,295,1,78
27520426,"【B】2 mins to Xuanwumen subway, 2 km to Tian'anmen",171374394,Sükhbaatar,39.89866,116.37648,Private room,262,1,97
27520582,八大处整形医院启迪香山酒店式精装商务公寓,186373816,香山,39.94508,116.20487,Entire home/apt,517,1,181
27520718,(精品公寓)女生女神六人间榻榻米~环境美美哒~,173188124,忠慧,40.01239,116.35337,Private room,107,1,91
27520893,(精品民宿)带卫生间的女神床位~,173188124,忠慧,40.01234,116.35251,Private room,121,1,91
27521155,天坛安门北京站北京体育馆地铁5号线高档温馨大床房,193156376,悦,39.88561,116.42518,Entire home/apt,456,1,315
27521162,百子湾国贸CBD三里屯欢乐谷7号线欧式loft,205141629,康,39.89474,116.50428,Entire home/apt,570,1,46
27523220,北舞院内Οo.茬童話里/中央民大/国家图书馆4/9号线/北大口腔医院/北外,135018962,凯,39.94669,116.31851,Private room,336,2,300
27528824,"天安门北京南站天坛木樨园豪华4室,可接待12人｡",132411548,北方,39.85592,116.40236,Entire home/apt,1678,1,365
27529252,通州北关百寸高清影音套房整租,206116629,雷,39.92253,116.65913,Entire home/apt,409,1,286
27529959,【二次元之家】 安贞医院500米 地铁北土城 奥森公园 鸟巢 水立方现代简约风格两居室,124509696,少红,39.9731,116.39945,Entire home/apt,691,1,181
27530373,东大桥地铁站附近单间拎包入住,18902494,Xiaotong,39.92312,116.4541,Private room,248,100,0
27530393,Ryan’s Room,140411395,小丫,39.99305,116.47132,Shared room,201,1,0
27530522,"浪漫单间,Bedroom! 临近传媒大学,二外,朝阳大悦城,步行至6号线褡裢坡地铁站7分钟",186016073,天爱,39.91813,116.5589,Private room,221,1,176
27530531,北大MEM女生公寓-Grace house-3人间,193820242,易哲,39.98646,116.31371,Shared room,87,2,0
27530913,"问茶时光-客厅地铺床位,临近传媒大学,第二外国语学院,步行至6号线褡裢坡地铁站7分钟",186016073,天爱,39.91805,116.55958,Shared room,107,1,181
27530939,北京通州北关地铁旁 新光大中心 南向精品独立公寓套房,178156008,玉琴,39.91533,116.6607,Entire home/apt,597,1,0
27531075,【暖屋】珠江摩尔loft长租ABZE,100378253,业,40.09949,116.2912,Entire home/apt,490,1,314
27531166,【暖屋】珠江摩尔loft长租BAAD,100378253,业,40.09718,116.28628,Entire home/apt,537,1,362
27531169,【北舍】北欧宜家风/紧邻二号线鼓楼地铁/周围景点天安门钟鼓楼后海南锣鼓巷雍和宫鸟巢前门/情侣首选,206630219,明浩,39.94632,116.38854,Entire home/apt,356,1,296
27531224,798 cozy apartment near subway in city center,17619297,Cathy,39.99818,116.47637,Private room,262,30,365
27532220,盘尼西林—61㎡ 无印风格/艺术/黑胶/投影/智能家居/地铁八通线/万达广场/小吃街/超市/菜市场,113919210,Zixuan,39.9101,116.64061,Entire home/apt,302,1,0
27532333,天安门北京南站天坛木樨园精品二居室可接待6人,132411548,北方,39.85669,116.39476,Entire home/apt,530,1,365
27532534,北京通州北关地铁旁 新光大独立一居套房 北欧风情 南向临运河,178156008,玉琴,39.91702,116.65983,Entire home/apt,396,1,0
27532603,带独卫大床主卧@8号线@龙锦苑东四区,207682978,鱼之家,40.08368,116.37457,Private room,208,1,365
27532844,紧邻地铁四号线生物医药基地站 温馨三卧室 商旅､家庭游玩､朋友聚会之佳选,156850088,飞,39.70128,116.31171,Entire home/apt,591,1,365
27533285,精装大次卧@龙锦苑东四区,207682978,鱼之家,40.0846,116.37524,Private room,161,1,365
27533750,1.8米大床房@8号线@龙锦苑东四区,207682978,鱼之家,40.08304,116.37566,Private room,168,1,365
27534982,后海风景区,114236300,菲,39.9617,116.38667,Private room,168,1,86
27535870,{纯私邸·泽}北京后海鼓楼胡同平房禅意独立小院,15948183,纯,39.94291,116.37781,Entire home/apt,906,1,359
27536008,古北水镇龙湖长城源著地中海精装两局高层观景房,207709170,政杰,40.64766,117.26848,Entire home/apt,1798,1,87
27537661,怡• BL1c-十里堡地铁独卫阳光房【近住邦2000/莱锦产业园/金台路/国贸/东大桥/呼家楼】,20788084,开心短租公寓,39.91977,116.49467,Entire home/apt,228,3,360
27537816,｢少女粉｣国贸双井百子湾大望路近欢乐谷-复式loft私人专享领地,204939609,文财,39.89721,116.50687,Entire home/apt,550,1,365
27540137,Fashion& cozy APT -close to Guomao,177444791,Abby,39.89923,116.47019,Entire home/apt,631,1,280
27541118,"拥智能家居与私人影院的地中海风情套房,在北京沙河,沙河高教园附近,可做饭,临近高速,特别适合自驾游",206894123,卫华,40.15226,116.24457,Entire home/apt,886,2,91
27542166,【归心小憩】免费早餐首都机场 祥云小镇 新国展 豪华复式带阳台大床房B,134729823,玮铭,40.10386,116.54402,Private room,268,30,365
27542356,梦幻家 超大两居室 距地铁200米 东直门工体/天安门/故宫/雍和宫/国贸/使馆区,115490054,Hao,39.94153,116.43954,Entire home/apt,631,1,58
27542526,1､北京安贞医院鸟巢水立方正规两室一厅,188302823,祝我佳,39.97105,116.40684,Entire home/apt,517,1,91
27542549,北京延庆世园人家,207775045,秀芳,40.4586,115.97912,Entire home/apt,483,1,336
27543128,猫小屋~卡卡的家 提供接送机服务,207783937,凯,39.72269,116.16927,Entire home/apt,329,1,251
27545215,北京麒麟外交公寓,150914647,Lisa,39.92136,116.43758,Entire home/apt,799,1,364
27551545,Hazy Forest Hill Room6,149208562,森岚民宿,40.34577,116.58759,Private room,389,1,350
27551609,"特惠:『恋林思渊』近故宫天安门天坛品质2居田园风,楼下地铁站,生活便利",186059542,若水,39.89496,116.43451,Entire home/apt,517,1,54
27552386,Hazy Forest Hill Room5,149208562,森岚民宿,40.34558,116.58658,Private room,389,1,353
27552499,咱家小院,205921778,梦姣,40.51043,116.01535,Entire home/apt,3000,1,179
27552640,"家大兴区西红门,地铁4号线,汇聚,宜家,鸿坤广场,南郊肿瘤专科医院附近干净整洁温馨舒适大两居｡",206663111,李强,39.8148,116.37028,Entire home/apt,389,3,365
27553395,"【夏季·特惠】西直门､交大､动物园海洋馆､北京北站附近
带独立院子两居室 特色民宿",49211104,Xh,39.95105,116.34746,Entire home/apt,2000,1,91
27554046,【年前大促  颐和园  华为北研】国核/老年医院/温馨两居室,159064202,折纸,40.04911,116.17369,Entire home/apt,396,1,90
27555162,Hazy Forest Hill Room7,149208562,森岚民宿,40.3454,116.58603,Private room,389,1,351
27555227,Hazy Forest Hill Room9,149208562,森岚民宿,40.34523,116.58788,Private room,389,1,353
27555280,Hazy Forest Hill Room8,149208562,森岚民宿,40.34586,116.58806,Private room,389,1,353
27555874,国贸CBD东三环双井地铁口富力城A区高档公寓(温馨一居室),178533767,梓涵,39.89519,116.45911,Entire home/apt,550,1,81
27556041,密云水库石马山谷小院,202630410,佳佳,40.45522,116.9068,Private room,1490,1,362
27556234,【住家民宿】京东/经海路站豪华Loft复式三居815,145605027,住家民宿,39.75899,116.58309,Entire home/apt,597,1,361
27556275,【住家民宿】京东/亦庄经海路站宜家温馨loft复式三居1001,145605027,住家民宿,39.75978,116.58365,Private room,597,1,365
27556522,【住家民宿】京东/地铁沿线温馨小两居1108,145605027,住家民宿,39.77228,116.58829,Entire home/apt,295,1,362
27556547,密云水库古北水镇云湖度假村旁石马山谷小院,202630410,佳佳,40.45265,116.90332,Private room,289,1,360
27556770,近天安门天坛故宫近北京南站南苑机场鸟巢什刹海南锣鼓巷颐和园出行超方便紫鑫阁新房【诗和远方】,90439899,晶,39.84566,116.4488,Entire home/apt,456,1,81
27556807,"New!古北水镇,司马台长城脚下看星星的舒适小院儿(整租)",38084255,磊,40.63191,117.25565,Entire home/apt,1282,1,359
27556960,独立房间,56003765,Lizhen,40.03303,116.28066,Private room,403,1,180
27557504,天坛成寿寺站天安门故宫北京南站南苑机场去鸟巢什刹海南锣鼓巷颐和园超方便紧邻10号线【有梦有酒】,90439899,晶,39.84602,116.44714,Entire home/apt,597,1,76
27557798,春节特惠!【Explorer】五道口暖心一居室 近矿大人大北大清华/颐和园/圆明园/北京北站,8837778,Sylvia,39.98981,116.34796,Entire home/apt,309,1,75
27557984,北京南站成寿寺10号线近天安门故宫天坛什刹海南锣鼓巷紫鑫阁小区出行超方便【海阔天空】,90439899,晶,39.84439,116.4469,Entire home/apt,497,1,78
27558132,海淀一居室2-4人紧邻龚村东口快速公交4线直达阜外医院海军总医院西钓鱼台白堆子站阜外医院五路居1号线,178602911,博,39.9265,116.23077,Entire home/apt,356,1,349
27558163,"近首都机场新国展,地铁500米Loft三居拎包入住｡直达鸟巢水立方,望京核心区｡宜商宜家温馨舒适家庭",133179586,楠,40.12336,116.61183,Entire home/apt,497,2,76
27558241,"Colorful Hutong House with Three Zen Courtyards, City Center",25376013,Phenix,39.93346,116.40651,Private room,597,1,37
27558410,#特价#西望繁华市区配套齐全精致次卧紧邻大望路地铁站/ 工人体育馆 / 北京站/ 欢乐谷,8837778,Sylvia,39.90478,116.47954,Private room,255,1,165
27558692,#特价# 西望繁华市区配套齐全精致主卧紧邻大望路地铁站/ 工人体育馆 / 北京站/ 欢乐谷,8837778,Sylvia,39.90631,116.47937,Private room,275,1,168
27559125,朝阳公园麦子街大使馆区24小时服务景观公寓,148324971,毛超,39.94832,116.46642,Entire home/apt,1282,30,364
27559196,#特价#西望繁华市区精致两居室整租紧邻大望路地铁站/ 工人体育馆 / 北京站/ 欢乐谷,8837778,Sylvia,39.90537,116.47795,Entire home/apt,671,1,351
27559666,万科高端雅致温馨家园,207935838,Sarah,40.21405,116.24079,Entire home/apt,396,1,0
27559781,朝阳望京地铁站SOHO旁整套精美独卫两居,189874617,令敏,39.99784,116.47308,Entire home/apt,698,1,75
27559797,春节特惠【畅玩必住】五道口温馨两居室 步行10号线地铁直达国贸团结湖 近北影北电/安贞医院/北医三院,8837778,Sylvia,39.98036,116.3794,Entire home/apt,497,1,175
27559903,地铁四号线义和庄地铁站 直达北京南站西站 动物园 黄山,207264672,跃辉,39.71249,116.31743,Entire home/apt,396,1,365
27560555,春节特惠!【畅玩】五道口温馨卧室 步行达10号线地铁达国贸团结湖 近北影/北电/安贞医院/北医三院,8837778,Sylvia,39.98015,116.37943,Private room,208,1,174
27560928,春节特惠【畅玩必住】五道口暖色温馨02卧室 步行达10号线地铁直达国贸 近北影北电/安贞医院北医三院,8837778,Sylvia,39.97899,116.37779,Private room,235,1,176
27561255,朝阳区三里屯朝阳公园景观房24小时服务提供停车位拎包入住,148324971,毛超,39.94598,116.46841,Entire home/apt,1282,30,181
27561316,春节特惠【薄荷绿风】五道口舒适两居室 近13号地铁站购物中心地质大学清华北航北语矿业大学中科院,8837778,Sylvia,39.98882,116.34471,Entire home/apt,497,1,169
27561770,百里山水画廊村儿里家,207947081,浩,40.74777,116.4686,Entire home/apt,1503,1,361
27561912,春节特惠【薄荷绿风】【双床有电视】五道口清新舒适卧室 近13号地铁站宇宙中心地大清华北航北语矿业大学,8837778,Sylvia,39.98764,116.34629,Private room,208,1,164
27561947,"地中海式轰趴别墅,沐野庄园,一应俱全 聚会轰趴不二选择",203506001,立新,40.22145,116.35411,Entire home/apt,5382,1,364
27562180,春节特惠【星星灯】五道口暖心温馨02卧 近13号地铁站购物中心地质大学清华北航北语矿业大学中科院,8837778,Sylvia,39.98976,116.34774,Private room,201,1,168
27562399,【绿色森林】#可住7人#五道口舒适三居室  500m步行清华13号线地铁中科院地大矿大北语北航,8837778,Sylvia,39.99321,116.33463,Entire home/apt,497,1,169
27563684,"娱乐设施齐全 户外烧烤,清新可爱的绿绒别墅",203506001,立新,40.13676,116.40811,Entire home/apt,4677,1,365
27564111,呼家楼//两居有电梯-楼下就是地铁住4-6人房间暖和干净可做饭附近国贸天安门北京南站三里屯大使馆工体,204706224,浩,39.92249,116.46061,Entire home/apt,503,1,261
27564366,万科半岛5号公寓/大床舒适/安静私密,193403329,子淇,39.75876,116.21053,Entire home/apt,268,1,355
27564384,天安门崇文门同仁医院协和医院北京医院故宫厦温馨舒适高级公寓阳光大床房可做饭四层带有空中花园供您欣赏,180484797,林垚,39.89826,116.42063,Entire home/apt,1597,2,354
27564472,北京古北口镇当地农家宅院,203506001,立新,40.69093,117.16177,Entire home/apt,2000,1,181
27564599,怡•DD1Z-东大桥地铁【近朝阳医院/朝阳门/三里屯/国贸/呼家楼/永安里/南锣鼓巷】精装通透2居,20788084,开心短租公寓,39.9268,116.45117,Entire home/apt,631,180,351
27564787,"30分钟直达南锣鼓巷,高档住宅,阳光大露台,临近8/13号线地铁",207970334,杰森的家,40.08095,116.36934,Entire home/apt,389,1,78
27565267,蒲叶 舒适现代大一居商房阳光公寓,204886978,晓旭,39.89299,116.43201,Entire home/apt,678,1,358
27565517,【好房优惠  国贸CBD】双井/苹果社区/停车地下1块小时/欢乐谷/多彩温馨两居室,159064202,折纸,39.89734,116.4671,Entire home/apt,570,1,86
27565612,Nobel Apartment,78188795,Jun,39.94813,116.41013,Entire home/apt,497,5,0
27566074,北京昌平一号简约别墅林之语,203506001,立新,40.24427,116.36889,Entire home/apt,5502,1,365
27566078,直达北京西站总部基地天坛医院307医院温馨套房,156491126,群子,39.83237,116.29367,Private room,490,1,178
27566179,三里屯-团结湖-朝阳公园-工体-国贸-使馆区-团结湖-14号线/10号线双地铁 55寸液晶电视,131772006,乔昀,39.93426,116.46736,Private room,248,1,87
27566423,"双井遇见城市一居(可长租,长租优惠)",39079291,萍,39.89407,116.46473,Entire home/apt,456,1,79
27566647,慕田峪长城~响水湖长城~山间民宿,203382598,绪彩,40.45055,116.44906,Private room,1282,2,365
27566684,SimpleYoga-工人体育场-三里屯-使馆区-机场快轨,153629210,Daniela,39.93513,116.45388,Shared room,148,1,359
27567126,地铁6号线草房站 直达故宫､北海､南锣鼓巷 复试Loft,203986144,陶,39.92367,116.6171,Entire home/apt,597,1,348
27567438,白雪公主  301医院步行2分钟到  华熙LIVE 五棵松地铁口直天安门故宫,135222407,李,39.90643,116.2734,Entire home/apt,497,1,354
27567720,【京遇·旋月】近雍和宫/南锣鼓巷Ins超火粉灰浪漫现代独卫大床房,45109145,Scarlett,39.93817,116.42019,Private room,597,1,80
27567766,Babyerlin House—300米距北京南站 西单 王府井商区 4号14号地铁口 机场直达,207949966,Elina,39.86808,116.37709,Private room,329,1,90
27567882,特惠【金蝴蝶套房】1分钟进地铁!舒适地暖!长安街沿线国贸CBD直达天安门王府井传媒大学近三里屯,78049192,橙子大姐,39.90972,116.4953,Entire home/apt,456,1,171
27567975,"#晚安,伯德小姐#  步行三里屯,100英寸超大投影,70平落地窗开间公寓,复古绿撞色鲑鱼粉",152708043,Yue,39.92826,116.45701,Entire home/apt,631,1,54
27568525,北京西站总部基地温馨精品大床房,156491126,群子,39.83953,116.28353,Entire home/apt,295,1,154
27568695,｢Y&C House｣北京西站马连道茶城,200036867,晨,39.87907,116.31563,Entire home/apt,819,1,174
27568728,紧邻地铁站 直达南锣鼓巷 CBD 传媒大学 欧式田园大床房,176500804,米莱,39.926,116.61858,Private room,201,1,360
27568774,【京遇·躔星】近雍和宫/南锣鼓巷温馨超大落地窗独卫大床房,45109145,Scarlett,39.93853,116.42284,Private room,570,1,71
27568784,泥猴儿民宿(花间序-复古雕花大床房),106575024,佳强,40.67332,116.69795,Private room,597,1,365
27569020,｢Lin·House-R&H｣【天坛|前门】走路去天安门 超豪华双套两居室 多家庭首选,138642925,Richard,39.8908,116.40635,Entire home/apt,2000,2,268
27569215,紧邻地铁草房站 直达南锣鼓巷 清新淡雅单人房,176500804,米莱,39.92601,116.61733,Private room,121,1,352
27569220,聚福苑传媒大学二外一号线六号线,194768259,泽华,39.9225,116.55289,Entire home/apt,295,1,0
27569260,北京南站二环边高档小区舒适二居,185173263,春林,39.85576,116.34461,Entire home/apt,429,3,329
27569365,云居~二环双地铁站口南向整套一居阳光电梯高层精装新中式优雅美宅近故宫前门天安门直达北京南站最多可4人,74221586,Yoyo云,39.86606,116.42255,Entire home/apt,275,1,105
27569443,北京南站二环边高档社区二居,185173263,春林,39.85437,116.34086,Entire home/apt,429,5,298
27569581,【京遇·齐日】近雍和宫/南锣鼓巷/国子监/五道营胡同 ins极简清新高级黄独卫单间,45109145,Scarlett,39.93633,116.42073,Private room,470,1,78
27571072,【归心小憩】免费早餐首都机场 新国展 中央别墅区豪华复式 近15号线直达望京CBD中心,134729823,玮铭,40.1056,116.54329,Private room,302,30,365
27571469,2､【三北】北医三院北航北影精致一居室,188302823,祝我佳,39.9817,116.36075,Entire home/apt,490,1,90
27573048,【归心小憩】免费早餐 新国展 首都机场罗马湖中央别墅区复式带窗户卧室近祥云小镇 空港国际 望京CBD,134729823,玮铭,40.10502,116.54455,Private room,235,30,290
27574563,D1豪华超大主卧/可住4人//北沙滩和林萃桥双地铁/绿植点缀的家,31280856,莎,40.0152,116.36592,Private room,396,1,362
27582338,春节特惠【森林-03卧】五道口暖心卧室 500m步行清华13号线地铁中科院地质大学矿业大学北语北航,8837778,Sylvia,39.99173,116.33582,Private room,201,1,176
27582770,"【A】2 mins to Xuanwumen subway, 2 km to Tian'anmen",171374394,Sükhbaatar,39.89908,116.37663,Private room,248,1,59
27583458,八大处精装复式公寓,208129210,燕,39.94506,116.20387,Entire home/apt,470,3,365
27583773,798附近温馨一居室仅限女士,38705052,Yanjun,39.65208,116.2897,Private room,127,1,347
27583795,Beijing客用套房,208133315,刘博涛,39.91371,116.49768,Entire home/apt,1691,1,364
27583920,#特色房# 新街有趣植物风两居室整租中央电视台CBD核心区世贸天阶三里屯万达广场,8837778,Sylvia,39.91464,116.46722,Entire home/apt,691,1,136
27584103,公寓-国贸桥南-大床房带玻璃飘窗,188860295,梅,39.8993,116.45958,Private room,362,1,352
27584266,#特色房#新街有趣植物风次卧近中央电视台CBD核心区世贸天阶三里屯万达广场,8837778,Sylvia,39.92048,116.46357,Private room,242,1,106
27584301,相遇home青年公寓(温馨女生4人间),207035582,灵,39.90605,116.47809,Shared room,87,1,45
27584331,"奥林匹克森林公园,鸟巢,豪装大四居",208132750,忠英,40.04066,116.39798,Entire home/apt,1691,1,0
27584365,#特色房# 新街有趣植物风大主卧近中央电视台CBD核心区世贸天阶三里屯万达广场,8837778,Sylvia,39.91952,116.46354,Private room,289,1,106
27584467,#旅游必选#南里复古电影主题格调两居室整租世贸天阶/国贸三里屯/清华大学光华路校区,8837778,Sylvia,39.92132,116.46289,Entire home/apt,658,1,106
27584535,国贸CBD中央公园奢华家NO.6 Central Park luxury apartment,103960302,佳佳,39.91655,116.45669,Entire home/apt,1282,2,0
27584589,#旅游必选# 南里复古电影主题格调次卧世贸天阶/国贸三里屯/清华大学光华路校区,8837778,Sylvia,39.91988,116.46301,Private room,242,1,106
27584676,相遇home青年公寓(女生独立MINI大床房),207035582,灵,39.90631,116.47621,Private room,148,1,30
27584744,#旅游必选#南里复古电影主题格调主卧世贸天阶/国贸三里屯/清华大学光华路校区,8837778,Sylvia,39.91937,116.46184,Private room,268,1,105
27584903,传媒大学/北京第二外国语/北花园小区/朝阳大悦城/高碑店/首都机场/国贸/天安门/三里屯+微型套间,207677280,可可,39.90678,116.55305,Shared room,168,1,272
27585029,#特惠#温馨港湾三里屯整租紧邻簋街工体三里屯SOHO团结湖地铁站北京站,8837778,Sylvia,39.93118,116.45098,Entire home/apt,698,1,175
27586665,Beijing密云京东第一瀑山庄,203506001,立新,40.5425,116.81901,Private room,262,1,365
27587044,房源已下架,208158466,晶,40.08912,116.29895,Private room,66667,30,91
27587150,Test listing,188804945,S,39.93058,116.57804,Entire home/apt,67,1,269
27587730,国贸附近CBD总部公寓 繁华尽收眼底 周边设施完善方便,208159164,Bella,39.89911,116.45648,Shared room,262,1,365
27588347,朝阳双桥一个娱乐好地方——乐窝,208168708,鲲,39.91057,116.58043,Entire home/apt,396,1,80
27589503,怡• BL1g-十里堡地铁独卫阳光房【近住邦2000/莱锦产业园/金台路/国贸/东大桥/呼家楼】,20788084,开心短租公寓,39.91958,116.49553,Entire home/apt,282,1,353
27589659,朝阳公园看得见风景遇见大使24小时安保的服务公寓,148324971,毛超,39.94797,116.46666,Entire home/apt,1402,30,181
27590021,首都机场&湿地公园旁精品公寓 Beijing airport apartment,15807089,Amy,40.0068,116.66732,Entire home/apt,329,1,61
27590843,八通线管庄地铁飘窗次卧限女生,45364799,Baran,39.89915,116.61095,Private room,161,1,364
27591513,闹市中的桃园,90001122,佳妮,40.20839,116.25359,Private room,403,1,88
27591839,Spacious & cozy APT-close to Guomao/Baiziwan,177444791,Abby,39.89937,116.48857,Entire home/apt,302,1,186
27593277,鸟巢安贞医院对外经贸大学ins风百寸投影精装公寓,207508318,强强,39.98316,116.4108,Entire home/apt,409,1,150
27593371,怡• BL1h-十里堡地铁独卫阳光双床房【近住邦2000/莱锦产业园/金台路/国贸/东大桥/呼家楼】,20788084,开心短租公寓,39.91944,116.49629,Entire home/apt,282,1,352
27593472,伊人温馨小屋12天安门天坛宣武医院大观园西单王府井二环内 交通便顺,201462643,伊人,39.88689,116.3631,Entire home/apt,886,1,91
27593485,福泰来栖农家餐厅,208203591,华亭,40.4524,115.79253,Private room,201,1,365
27594818,北京西站/近地铁/阳光舒适一居室,19937754,Arrow,39.88184,116.30311,Entire home/apt,356,1,357
27595793,百子湾国贸CBD欢乐谷三里屯7号线美式复古LOFT,205141629,康,39.89369,116.50542,Entire home/apt,570,1,86
27597848,"西城相遇美宿,独立开间面积36平,紧邻地铁七号线,北京西站,北京南站",148877476,彤彤,39.88202,116.32669,Entire home/apt,295,1,179
27598675,ffhjopffji,191038202,Royal,39.91438,116.48613,Private room,127,5,0
27599110,鸟巢､水立方､奥森地铁5号线立水桥南独享一居,152303613,7m,40.044,116.41381,Entire home/apt,369,1,187
27599808,【茶白】紧邻5/15号线  鸟巢 奥森 炎黄艺术馆 ins风 私人影院 近清华北大,152825926,Jessica,40.00374,116.41164,Entire home/apt,262,1,362
27602711,步行8分钟地铁五道口 网红少女独卫大床阳台 清华北大地质北航北语北邮林大农大中关村鸟巢奥体颐和园,81002313,珠珠,39.98778,116.34206,Entire home/apt,396,1,360
27608671,【超赞#优选·精装Loft】地铁口/购物中心/北京站/南站/南苑机场/天坛/欢乐谷/5号线/10号线,206518527,小米,39.80654,116.45863,Entire home/apt,369,1,55
27608928,钟鼓楼后海北新桥交道口地区超好玩的房子,15304775,Mo,39.94448,116.42388,Entire home/apt,275,2,0
27609510,long term only for foreigners,208258049,F(X),39.93116,116.42607,Entire home/apt,557,1,16
27609712,古北口司马台长城静心居客栈,208335029,俊杰,40.65462,117.2489,Entire home/apt,986,1,365
27609767,The third world-CITY COUNTRY GARDEN great wall,208166015,Flower,40.32338,116.71176,Entire home/apt,664,1,91
27609865,精品民宿,208335029,俊杰,40.65452,117.24916,Private room,181,1,365
27610737,"二环内,近前门､天安门､故宫､王府井,同仁协和医院,背靠地铁桥湾站,面朝天坛,独卫､阳光加大双人床房",208346223,翠英,39.88983,116.40832,Private room,409,1,350
27611700,宜室宜家,188307199,舟,40.17723,116.64647,Entire home/apt,221,1,0
27612477,"Ruined houseA【距离雍和宫地铁站仅300米】(面积最大,设施最棒)后海､南锣鼓巷､故宫",208363551,志楠,39.94921,116.4135,Entire home/apt,436,1,356
27612893,Ruined house B【距离雍和宫地铁站仅300米】(五道营胡同)后海､南锣鼓巷､故宫､东直门,208363551,志楠,39.94941,116.41091,Entire home/apt,376,1,355
27612906,鸟巢 南锣鼓巷 鼓楼大街 安贞医院大主卧,206323224,夏天,39.96988,116.39018,Private room,349,2,90
27613013,Ruined houseC【距离雍和宫地铁站仅300米】(天窗房)后海､南锣鼓巷､故宫､东直门,208363551,志楠,39.94774,116.41086,Entire home/apt,389,1,353
27613174,Ruined houseD【距离雍和宫地铁站仅300米】(天窗房)后海､南锣鼓巷､故宫､东直门,208363551,志楠,39.94776,116.411,Entire home/apt,389,1,355
27613628,【赤 舍.木】望京 CBD旁 闹市中的私人秘境 高端公寓式住宅 开阔夜景 智能化体验,208372798,赤,40.00124,116.48861,Entire home/apt,1080,1,167
27613771,行者无疆-玄字⑥号 两居4人间 地铁15号线-六道口地铁站 农大\林大\清华 鸟巢\颐和园,19438624,行者无疆之家,40.00411,116.35077,Entire home/apt,429,1,365
27613937,"入住阳光两居公寓,坐拥国贸CBD的繁华和便利,直达 =故宫/天安门/天坛",208154842,欣欣,39.8853,116.45886,Entire home/apt,597,1,311
27614671,"Loft Beijing亦庄 通州 同济南路地铁 马驹桥 高档合生   安全环境好,只限男士一位",168654909,Shiwei,39.73744,116.5557,Shared room,517,1,365
27615048,星光影视园地铁4号线旁高档小区温馨浪漫法式装修大床落地飘窗高档家具超级干净卫生!24小时安保,207707751,恩惠,39.76884,116.35838,Entire home/apt,356,1,84
27615796,『轻·宿LOFT』Cozy Homestay国贸/大望路/双井/百子湾//近地铁【北欧品质复式两居】,208388323,卫,39.9,116.47186,Entire home/apt,698,1,71
27616979,恩典小屋-近机场/798/颐堤港/蓝色港湾/久隆百货/望京和华信医院/14号线地铁/朝阳公园阳光房,193395423,Lily,39.9728,116.48941,Private room,168,1,356
27617936,【住家民宿】京东/地铁经海路温馨舒适三居1801,145605027,住家民宿,39.77164,116.59083,Entire home/apt,497,1,357
