listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
25212985,2019-09-20,f,$10000.00,$10000.00,100.0,1125.0
25213195,2020-01-31,f,$258.00,$258.00,1.0,1125.0
25213195,2019-10-17,f,$258.00,$258.00,1.0,1125.0
25213200,2019-09-04,t,$300.00,$300.00,1.0,1125.0
25213200,2019-11-27,f,$300.00,$300.00,1.0,1125.0
25213292,2020-03-25,f,$300.00,$300.00,1.0,1125.0
25213292,2019-07-17,t,$300.00,$300.00,1.0,1125.0
25214192,2019-06-26,t,$198.00,$198.00,1.0,1125.0
25214192,2019-05-26,t,$198.00,$198.00,1.0,1125.0
25214249,2020-04-13,f,$198.00,$198.00,1.0,1125.0
25214249,2019-07-02,t,$198.00,$198.00,1.0,1125.0
25214298,2020-03-01,f,$258.00,$258.00,1.0,1125.0
25214298,2020-03-06,f,$258.00,$258.00,1.0,1125.0
25214362,2019-04-20,t,$258.00,$258.00,1.0,1125.0
25214362,2019-08-01,t,$258.00,$258.00,1.0,1125.0
25214407,2019-07-02,t,$198.00,$198.00,1.0,1125.0
25214407,2019-12-29,f,$198.00,$198.00,1.0,1125.0
25215060,2019-11-20,f,$2580.00,$2580.00,1.0,1125.0
25215060,2019-11-25,f,$2580.00,$2580.00,1.0,1125.0
25218366,2019-04-22,t,$380.00,$380.00,1.0,1125.0
25218366,2019-08-28,t,$412.00,$412.00,1.0,1125.0
25218541,2019-12-27,t,$498.00,$498.00,1.0,1125.0
25218541,2019-11-01,t,$498.00,$498.00,1.0,1125.0
25221241,2019-07-01,t,$219.00,$219.00,7.0,1125.0
25221241,2019-10-17,f,$219.00,$219.00,7.0,1125.0
25222460,2019-11-14,f,$842.00,$842.00,2.0,1125.0
25222460,2019-04-30,t,$1088.00,$1088.00,2.0,1125.0
25223077,2020-02-05,f,$3688.00,$3688.00,1.0,60.0
25223077,2019-06-04,t,$3688.00,$3688.00,1.0,60.0
25223299,2019-07-24,t,$598.00,$598.00,1.0,1125.0
25223299,2019-12-29,t,$518.00,$518.00,1.0,1125.0
25223526,2020-02-17,t,$248.00,$248.00,1.0,1125.0
25223526,2019-12-14,t,$248.00,$248.00,1.0,1125.0
25223700,2019-07-14,t,$596.00,$596.00,1.0,1125.0
25223700,2019-08-23,f,$530.00,$530.00,1.0,1125.0
25225632,2019-04-27,t,$428.00,$428.00,1.0,1125.0
25225632,2019-09-23,t,$428.00,$428.00,1.0,1125.0
25230059,2019-05-06,t,$101.00,$101.00,1.0,1125.0
25230059,2019-09-18,f,$101.00,$101.00,1.0,1125.0
25233885,2020-03-06,f,$498.00,$498.00,1.0,1125.0
25233885,2019-07-18,t,$498.00,$498.00,1.0,1125.0
25236415,2020-01-26,t,$266.00,$266.00,1.0,1125.0
25236415,2019-06-11,t,$266.00,$266.00,1.0,1125.0
25237135,2020-03-27,f,$888.00,$888.00,1.0,1125.0
25237135,2019-10-20,f,$888.00,$888.00,1.0,1125.0
25237167,2020-02-12,f,$398.00,$398.00,1.0,35.0
25237167,2019-10-13,f,$398.00,$398.00,1.0,35.0
25237894,2019-12-08,f,$700.00,$700.00,2.0,1125.0
25237894,2019-08-14,f,$700.00,$700.00,2.0,1125.0
25238090,2020-04-04,f,$380.00,$380.00,1.0,30.0
25238090,2019-11-06,f,$280.00,$280.00,1.0,30.0
25238146,2020-04-13,t,$1380.00,$1380.00,1.0,1125.0
25238146,2019-06-11,t,$1380.00,$1380.00,1.0,1125.0
25238650,2020-03-17,f,$1225.00,$1225.00,1.0,1125.0
25238650,2020-03-25,f,$1225.00,$1225.00,1.0,1125.0
25238823,2019-10-21,t,$788.00,$788.00,1.0,1125.0
25238823,2019-12-01,t,$788.00,$788.00,1.0,1125.0
25238833,2020-01-15,t,$597.00,$597.00,1.0,1125.0
25238833,2019-06-05,t,$698.00,$698.00,1.0,1125.0
25239979,2020-02-12,f,$207.00,$207.00,1.0,1125.0
25239979,2019-07-26,f,$200.00,$200.00,1.0,1125.0
25240137,2019-05-23,t,$198.00,$198.00,1.0,1125.0
25240137,2019-08-17,t,$198.00,$198.00,1.0,1125.0
25240675,2020-02-07,t,$190.00,$190.00,2.0,999.0
25240675,2019-10-13,t,$190.00,$190.00,2.0,999.0
25240864,2019-04-29,t,$248.00,$248.00,2.0,999.0
25240864,2019-05-11,t,$248.00,$248.00,2.0,999.0
25241442,2020-03-23,f,$436.00,$436.00,3.0,1125.0
25241442,2019-05-22,t,$436.00,$436.00,3.0,1125.0
25241465,2019-12-18,t,$168.00,$168.00,365.0,365.0
25241465,2019-06-01,t,$168.00,$168.00,365.0,365.0
25241932,2019-07-05,f,$850.00,$850.00,1.0,1125.0
25241932,2019-06-27,t,$850.00,$850.00,1.0,1125.0
25242003,2019-06-09,f,$671.00,$671.00,2.0,1125.0
25242003,2019-10-08,f,$671.00,$671.00,2.0,1125.0
25242131,2020-03-01,t,$348.00,$348.00,1.0,1125.0
25242131,2019-11-09,t,$348.00,$348.00,1.0,1125.0
25242239,2019-09-01,t,$138.00,$138.00,1.0,1125.0
25242239,2019-05-15,t,$138.00,$138.00,1.0,1125.0
25242560,2019-08-18,f,$539.00,$539.00,1.0,1125.0
25242560,2019-11-24,t,$548.00,$548.00,1.0,1125.0
25242647,2019-10-17,f,$307.00,$307.00,1.0,1125.0
25242647,2019-07-02,f,$219.00,$219.00,1.0,1125.0
25242850,2019-06-07,f,$398.00,$398.00,1.0,1125.0
25242850,2019-09-21,f,$398.00,$398.00,1.0,1125.0
25243795,2019-12-24,t,$850.00,$850.00,1.0,1125.0
25243795,2019-04-24,f,$850.00,$850.00,1.0,1125.0
25244377,2019-08-22,t,$218.00,$218.00,1.0,1125.0
25244377,2019-07-11,t,$219.00,$219.00,1.0,1125.0
25245150,2019-08-06,f,$1880.00,$1880.00,1.0,1125.0
25245150,2019-09-13,f,$2680.00,$2680.00,1.0,1125.0
25246219,2019-11-18,t,$108.00,$108.00,1.0,1125.0
25246219,2019-08-02,t,$108.00,$108.00,1.0,1125.0
25246374,2019-06-05,f,$588.00,$588.00,1.0,1125.0
25246374,2019-05-26,f,$588.00,$588.00,1.0,1125.0
25246506,2019-05-06,t,$108.00,$108.00,1.0,1125.0
25246506,2019-08-30,t,$108.00,$108.00,1.0,1125.0
25246598,2020-03-18,t,$3300.00,$3300.00,1.0,1125.0
25246598,2019-07-01,t,$3300.00,$3300.00,1.0,1125.0
25247236,2020-04-12,t,$108.00,$108.00,30.0,1125.0
25247236,2020-02-21,t,$108.00,$108.00,30.0,1125.0
25247556,2019-08-16,t,$1160.00,$1160.00,1.0,1125.0
25247556,2020-01-27,t,$1219.00,$1219.00,1.0,1125.0
25247594,2019-09-26,t,$850.00,$850.00,1.0,1125.0
25247594,2019-12-08,t,$850.00,$850.00,1.0,1125.0
25247722,2019-05-13,t,$788.00,$788.00,1.0,1125.0
25247722,2019-09-13,t,$988.00,$988.00,1.0,1125.0
25248379,2019-07-18,t,$120.00,$120.00,5.0,1125.0
25248379,2019-05-08,t,$120.00,$120.00,5.0,1125.0
25250689,2019-11-10,t,$93.00,$93.00,30.0,1125.0
25250689,2019-10-13,t,$93.00,$93.00,30.0,1125.0
25250833,2020-02-22,f,$2080.00,$2080.00,1.0,1125.0
25250833,2019-12-07,f,$2080.00,$2080.00,1.0,1125.0
25251221,2019-10-29,f,$1880.00,$1880.00,1.0,1125.0
25251221,2019-07-22,f,$1880.00,$1880.00,1.0,1125.0
25251430,2019-05-25,t,$278.00,$278.00,2.0,1125.0
25251430,2020-04-09,f,$196.00,$196.00,2.0,1125.0
25252467,2020-02-08,t,$209.00,$209.00,1.0,3.0
25252467,2019-10-23,t,$209.00,$209.00,1.0,3.0
25254313,2019-08-20,t,$453.00,$453.00,2.0,1125.0
25254313,2019-05-10,f,$453.00,$453.00,2.0,1125.0
25262623,2019-09-30,t,$376.00,$376.00,1.0,4.0
25262623,2020-03-06,t,$376.00,$376.00,1.0,4.0
25263022,2019-11-10,t,$583.00,$583.00,4.0,30.0
25263022,2019-09-19,t,$518.00,$518.00,4.0,30.0
25265413,2019-05-28,t,$3152.00,$3152.00,1.0,1000.0
25265413,2019-12-12,t,$3152.00,$3152.00,1.0,1000.0
25265528,2020-03-13,f,$1599.00,$1567.00,1.0,1125.0
25265528,2020-01-02,f,$1599.00,$1567.00,1.0,1125.0
25266486,2019-06-08,t,$1288.00,$1288.00,2.0,1125.0
25266486,2020-02-20,f,$699.00,$699.00,2.0,1125.0
25267134,2019-08-12,f,$9999.00,$9999.00,3.0,31.0
25267134,2019-09-04,f,$9999.00,$9999.00,3.0,31.0
25267287,2019-06-27,t,$466.00,$466.00,3.0,60.0
25267287,2020-03-25,f,$489.00,$489.00,3.0,60.0
25268019,2020-01-06,f,$298.00,$298.00,2.0,1125.0
25268019,2020-03-02,f,$298.00,$298.00,2.0,1125.0
25268533,2019-05-19,t,$309.00,$309.00,3.0,1125.0
25268533,2019-12-20,t,$309.00,$309.00,3.0,1125.0
25269076,2019-06-25,t,$225.00,$225.00,30.0,1125.0
25269076,2020-03-13,t,$225.00,$225.00,30.0,1125.0
25270566,2019-05-18,t,$832.00,$832.00,1.0,1125.0
25270566,2019-06-20,t,$832.00,$832.00,1.0,1125.0
25271052,2020-04-03,f,$138.00,$138.00,3.0,15.0
25271052,2019-07-09,f,$138.00,$138.00,3.0,15.0
25271118,2020-03-13,t,$905.00,$905.00,1.0,1125.0
25271118,2019-08-13,t,$700.00,$700.00,1.0,1125.0
25271530,2019-06-02,t,$459.00,$459.00,90.0,365.0
25271530,2019-10-23,t,$459.00,$459.00,90.0,365.0
25272022,2020-02-29,t,$279.00,$279.00,1.0,1125.0
25272022,2019-11-17,t,$279.00,$279.00,1.0,1125.0
25272063,2020-02-13,f,$588.00,$588.00,1.0,1125.0
25272063,2020-03-19,f,$588.00,$588.00,1.0,1125.0
25272493,2019-10-01,t,$203.00,$203.00,1.0,1125.0
25272493,2019-09-11,t,$133.00,$133.00,1.0,1125.0
25272749,2019-07-17,t,$558.00,$558.00,1.0,1125.0
25272749,2019-06-12,t,$558.00,$558.00,1.0,1125.0
25274515,2019-05-31,t,$298.00,$298.00,1.0,1125.0
25274515,2020-01-21,f,$313.00,$313.00,1.0,1125.0
25274563,2019-10-15,t,$638.00,$638.00,1.0,1125.0
25274563,2019-12-30,t,$638.00,$638.00,1.0,1125.0
25275350,2019-08-12,f,$458.00,$458.00,2.0,1125.0
25275350,2019-05-13,f,$458.00,$458.00,2.0,1125.0
25278476,2019-09-15,t,$558.00,$558.00,1.0,1125.0
25278476,2019-07-21,t,$558.00,$558.00,1.0,1125.0
25278508,2019-11-12,t,$376.00,$376.00,1.0,1125.0
25278508,2020-02-12,t,$376.00,$376.00,1.0,1125.0
25280150,2020-01-24,f,$688.00,$688.00,1.0,30.0
25280150,2019-11-11,f,$539.00,$539.00,1.0,30.0
25280496,2020-01-21,t,$469.00,$469.00,2.0,100.0
25280496,2019-11-22,t,$440.00,$440.00,2.0,100.0
25280581,2020-01-22,t,$1299.00,$1299.00,1.0,1125.0
25280581,2020-03-22,t,$1299.00,$1299.00,1.0,1125.0
25281827,2019-10-24,t,$719.00,$719.00,1.0,1125.0
25281827,2020-01-09,t,$727.00,$727.00,1.0,1125.0
25282036,2020-02-19,f,$999.00,$999.00,1.0,1125.0
25282036,2019-10-01,t,$999.00,$999.00,1.0,1125.0
25282338,2019-11-04,t,$239.00,$239.00,1.0,1125.0
25282338,2020-01-22,t,$239.00,$239.00,1.0,1125.0
25283513,2020-02-22,f,$599.00,$599.00,1.0,1125.0
25283513,2019-06-30,t,$599.00,$599.00,1.0,1125.0
25294253,2020-01-28,t,$149.00,$149.00,1.0,1125.0
25294253,2019-05-29,t,$149.00,$149.00,1.0,1125.0
25296305,2019-05-27,t,$499.00,$489.00,2.0,1125.0
25296305,2019-12-04,f,$489.00,$479.00,2.0,1125.0
25296453,2019-09-23,f,$1800.00,$1800.00,1.0,1125.0
25296453,2020-02-27,f,$1800.00,$1800.00,1.0,1125.0
25298081,2019-09-30,f,$692.00,$692.00,1.0,1125.0
25298081,2019-12-12,f,$711.00,$711.00,1.0,1125.0
25299548,2019-12-05,t,$450.00,$450.00,30.0,365.0
25299548,2020-01-15,t,$450.00,$450.00,30.0,365.0
25299954,2019-10-29,t,$350.00,$350.00,1.0,1125.0
25299954,2019-05-23,t,$350.00,$350.00,1.0,1125.0
25300068,2019-05-11,t,$628.00,$628.00,3.0,50.0
25300068,2020-04-04,f,$628.00,$628.00,3.0,50.0
25300480,2020-04-12,t,$268.00,$268.00,1.0,1125.0
25300480,2020-02-11,t,$268.00,$268.00,1.0,1125.0
25301286,2019-07-06,f,$680.00,$680.00,1.0,30.0
25301286,2019-12-04,f,$680.00,$680.00,1.0,30.0
25301317,2019-05-21,t,$308.00,$308.00,1.0,1125.0
25301317,2019-08-18,t,$338.00,$338.00,1.0,1125.0
25302121,2020-03-11,f,$1764.00,$1764.00,1.0,1125.0
25302121,2019-11-11,f,$1764.00,$1764.00,1.0,1125.0
25302578,2019-05-01,f,$729.00,$729.00,2.0,1125.0
25302578,2019-11-08,f,$599.00,$587.00,2.0,1125.0
25303565,2019-12-06,f,$499.00,$489.00,2.0,1125.0
25303565,2019-05-26,t,$539.00,$528.00,2.0,1125.0
25303733,2019-08-03,t,$5888.00,$5888.00,1.0,1125.0
25303733,2019-06-15,t,$5888.00,$5888.00,1.0,1125.0
25303818,2020-04-10,f,$399.00,$391.00,1.0,1125.0
25303818,2019-11-21,f,$399.00,$391.00,2.0,1125.0
25305549,2019-08-16,f,$198.00,$198.00,1.0,1125.0
25305549,2019-04-17,f,$227.00,$227.00,1.0,1125.0
25306044,2020-02-08,f,$64.00,$64.00,1.0,90.0
25306044,2019-09-19,t,$64.00,$64.00,1.0,90.0
25306787,2019-08-04,t,$498.00,$498.00,1.0,1125.0
25306787,2019-06-28,t,$398.00,$398.00,1.0,1125.0
25307677,2019-12-23,f,$928.00,$928.00,1.0,1125.0
25307677,2019-05-12,t,$928.00,$928.00,1.0,1125.0
25308479,2019-05-21,t,$799.00,$799.00,1.0,7.0
25308479,2019-04-21,t,$799.00,$799.00,1.0,7.0
25309104,2019-04-22,t,$428.00,$428.00,2.0,7.0
25309104,2019-11-30,f,$610.00,$610.00,2.0,7.0
25309527,2019-10-29,t,$958.00,$958.00,2.0,1125.0
25309527,2020-02-13,t,$958.00,$958.00,2.0,1125.0
25309833,2020-02-24,t,$568.00,$568.00,1.0,1125.0
25309833,2020-02-13,t,$568.00,$568.00,1.0,1125.0
25310225,2020-01-25,f,$299.00,$299.00,365.0,1125.0
25310225,2019-09-02,t,$299.00,$299.00,365.0,1125.0
25311071,2019-05-07,t,$169.00,$169.00,1.0,1125.0
25311071,2019-12-30,t,$169.00,$169.00,1.0,1125.0
25311213,2019-11-22,f,$170.00,$170.00,1.0,30.0
25311213,2019-12-30,f,$170.00,$170.00,1.0,30.0
25312227,2019-07-10,f,$1200.00,$1200.00,1.0,1125.0
25312227,2019-08-28,f,$1200.00,$1200.00,1.0,1125.0
25313115,2019-11-02,f,$158.00,$158.00,2.0,1125.0
25313115,2019-11-23,f,$159.00,$159.00,2.0,1125.0
25313191,2019-12-14,t,$888.00,$888.00,1.0,1125.0
25313191,2019-04-18,t,$888.00,$888.00,1.0,1125.0
25313945,2019-11-22,t,$188.00,$188.00,2.0,99.0
25313945,2019-09-01,t,$188.00,$188.00,2.0,99.0
25325173,2020-02-12,t,$2554.00,$2554.00,1.0,365.0
25325173,2020-02-24,t,$2554.00,$2554.00,1.0,365.0
25325730,2019-07-05,t,$580.00,$580.00,1.0,1125.0
25325730,2019-09-23,t,$580.00,$580.00,1.0,1125.0
25326125,2019-11-21,f,$480.00,$480.00,1.0,30.0
25326125,2019-11-03,f,$480.00,$480.00,1.0,30.0
25326287,2019-05-12,t,$626.00,$626.00,1.0,1125.0
25326287,2020-01-21,t,$626.00,$626.00,1.0,1125.0
25326954,2019-06-21,t,$65.00,$65.00,1.0,1125.0
25326954,2019-11-15,f,$65.00,$65.00,1.0,1125.0
25327137,2019-11-28,t,$1200.00,$1200.00,1.0,30.0
25327137,2019-12-20,t,$1200.00,$1200.00,1.0,30.0
25329328,2020-04-01,t,$248.00,$248.00,1.0,1125.0
25329328,2019-06-10,t,$248.00,$248.00,1.0,1125.0
25329682,2019-09-05,f,$660.00,$660.00,1.0,7.0
25329682,2019-10-17,f,$671.00,$671.00,1.0,7.0
25329995,2020-01-10,f,$380.00,$380.00,1.0,30.0
25329995,2020-01-08,f,$280.00,$280.00,1.0,30.0
25330052,2020-04-11,t,$2380.00,$2380.00,1.0,1.0
25330052,2019-06-26,t,$2380.00,$2380.00,1.0,1.0
25330079,2020-04-12,f,$173.00,$173.00,1.0,1125.0
25330079,2019-12-07,f,$173.00,$173.00,1.0,1125.0
25330455,2019-10-12,t,$380.00,$380.00,1.0,1125.0
25330455,2020-03-11,t,$380.00,$380.00,1.0,1125.0
25330578,2019-04-27,t,$380.00,$380.00,1.0,30.0
25330578,2020-03-18,f,$280.00,$280.00,1.0,30.0
25330704,2019-11-03,t,$308.00,$308.00,1.0,1125.0
25330704,2019-09-16,t,$308.00,$308.00,1.0,1125.0
25331426,2019-05-16,f,$120.00,$120.00,7.0,1125.0
25331426,2019-08-12,f,$120.00,$120.00,7.0,1125.0
25331712,2019-08-08,f,$428.00,$428.00,3.0,1125.0
25331712,2019-11-10,f,$428.00,$428.00,3.0,1125.0
25331809,2020-03-05,t,$2699.00,$2699.00,1.0,32.0
25331809,2020-01-04,t,$2699.00,$2699.00,1.0,32.0
25331925,2019-09-16,t,$359.00,$341.00,1.0,60.0
25331925,2019-05-23,t,$359.00,$341.00,1.0,60.0
25332207,2019-10-06,t,$451.00,$451.00,1.0,1125.0
25332207,2020-02-15,t,$481.00,$481.00,1.0,1125.0
25332718,2019-10-14,t,$300.00,$300.00,1.0,1125.0
25332718,2019-07-23,t,$300.00,$300.00,1.0,1125.0
25332972,2020-01-08,f,$530.00,$530.00,3.0,120.0
25332972,2019-08-23,f,$369.00,$369.00,3.0,120.0
25333160,2019-11-28,f,$316.00,$316.00,1.0,30.0
25333160,2019-05-27,f,$316.00,$316.00,1.0,30.0
25333872,2019-04-28,f,$1499.00,$1499.00,1.0,1125.0
25333872,2019-08-23,f,$1499.00,$1499.00,1.0,1125.0
25334540,2019-07-02,f,$1129.00,$1129.00,1.0,1125.0
25334540,2019-12-19,f,$1326.00,$1326.00,1.0,1125.0
25335349,2020-01-07,f,$149.00,$149.00,2.0,1125.0
25335349,2020-03-23,f,$149.00,$149.00,2.0,1125.0
25337384,2020-02-27,f,$263.00,$263.00,1.0,1.0
25337384,2019-11-03,f,$263.00,$263.00,1.0,1.0
25337594,2019-07-14,t,$458.00,$458.00,1.0,1125.0
25337594,2019-12-18,f,$458.00,$458.00,1.0,1125.0
25338894,2019-08-30,t,$1999.00,$1999.00,1.0,1125.0
25338894,2019-12-07,f,$2129.00,$2129.00,1.0,1125.0
25339603,2020-02-17,t,$1084.00,$1084.00,1.0,1125.0
25339603,2019-08-29,t,$723.00,$723.00,1.0,1125.0
25340320,2020-03-26,f,$1425.00,$1425.00,2.0,1125.0
25340320,2020-03-14,f,$1425.00,$1425.00,1.0,1125.0
25340345,2019-04-23,t,$229.00,$229.00,10.0,1125.0
25340345,2019-06-02,t,$229.00,$229.00,10.0,1125.0
25340730,2019-06-26,t,$514.00,$514.00,1.0,1125.0
25340730,2020-03-23,t,$606.00,$606.00,1.0,1125.0
25341063,2019-12-04,t,$258.00,$258.00,1.0,1125.0
25341063,2020-03-22,t,$258.00,$258.00,1.0,1125.0
25341576,2019-07-12,t,$886.00,$886.00,1.0,1125.0
25341576,2019-12-10,t,$886.00,$886.00,1.0,1125.0
25342183,2019-06-19,t,$888.00,$888.00,1.0,365.0
25342183,2019-12-05,t,$888.00,$888.00,1.0,365.0
25342312,2019-07-25,t,$2000.00,$2000.00,1.0,1125.0
25342312,2019-10-01,t,$2000.00,$2000.00,1.0,1125.0
25342742,2019-12-05,f,$398.00,$398.00,1.0,30.0
25342742,2019-07-01,f,$398.00,$398.00,1.0,30.0
25343084,2019-05-11,t,$950.00,$950.00,1.0,1125.0
25343084,2020-03-06,t,$880.00,$880.00,1.0,1125.0
25343439,2019-12-29,f,$424.00,$424.00,1.0,1125.0
25343439,2019-08-03,f,$399.00,$399.00,1.0,1125.0
25344600,2019-05-17,f,$288.00,$288.00,1.0,1125.0
25344600,2019-11-30,f,$382.00,$382.00,1.0,1125.0
25353773,2019-10-15,f,$89.00,$89.00,1.0,1125.0
25353773,2019-12-04,f,$89.00,$89.00,1.0,1125.0
25353799,2019-05-03,f,$1499.00,$1499.00,1.0,1125.0
25353799,2019-05-16,f,$1499.00,$1499.00,1.0,1125.0
25354292,2019-08-29,t,$3980.00,$3980.00,1.0,2.0
25354292,2019-09-10,t,$3980.00,$3980.00,1.0,2.0
25354715,2020-02-06,t,$1280.00,$1280.00,1.0,1125.0
25354715,2020-03-09,t,$1280.00,$1280.00,1.0,1125.0
25355111,2020-03-08,f,$1428.00,$1428.00,1.0,1125.0
25355111,2019-09-29,f,$1399.00,$1399.00,1.0,1125.0
25356885,2019-05-31,t,$2088.00,$2088.00,1.0,1125.0
25356885,2019-05-18,t,$2088.00,$2088.00,1.0,1125.0
25357392,2019-12-23,t,$688.00,$688.00,1.0,1125.0
25357392,2019-12-01,t,$688.00,$688.00,1.0,1125.0
25357410,2019-05-09,t,$2880.00,$2880.00,1.0,1125.0
25357410,2019-10-10,t,$2880.00,$2880.00,1.0,1125.0
25357808,2019-06-26,f,$549.00,$549.00,2.0,1125.0
25357808,2019-09-18,f,$499.00,$499.00,2.0,1125.0
25358020,2020-01-18,t,$4600.00,$4600.00,1.0,1125.0
25358020,2019-07-06,t,$4600.00,$4600.00,1.0,1125.0
25358821,2020-01-29,f,$999.00,$999.00,1.0,1125.0
25358821,2019-11-04,f,$999.00,$999.00,1.0,1125.0
25359138,2019-07-12,f,$999.00,$999.00,1.0,1125.0
25359138,2019-06-08,f,$999.00,$999.00,1.0,1125.0
25359336,2019-08-20,f,$899.00,$890.00,1.0,1125.0
25359336,2019-09-23,f,$899.00,$890.00,1.0,1125.0
25359375,2019-11-07,f,$2580.00,$2580.00,1.0,1125.0
25359375,2019-07-18,t,$2580.00,$2580.00,1.0,1125.0
25362702,2019-08-26,t,$369.00,$369.00,1.0,1125.0
25362702,2019-10-17,f,$458.00,$458.00,1.0,1125.0
25363020,2019-09-28,t,$208.00,$208.00,1.0,1125.0
25363020,2019-05-31,t,$188.00,$188.00,1.0,1125.0
25364226,2020-02-11,f,$699.00,$699.00,1.0,1125.0
25364226,2019-08-23,t,$1199.00,$1199.00,1.0,1125.0
25364410,2019-08-18,f,$518.00,$518.00,1.0,1125.0
25364410,2020-02-23,f,$564.00,$564.00,1.0,1125.0
25364419,2019-12-04,f,$559.00,$559.00,1.0,1125.0
25364419,2020-01-02,f,$559.00,$559.00,1.0,1125.0
25364512,2019-08-02,f,$1003.00,$1003.00,1.0,1125.0
25364512,2019-10-31,f,$1003.00,$1003.00,1.0,1125.0
25367419,2019-07-03,t,$558.00,$558.00,1.0,1125.0
25367419,2019-07-16,t,$558.00,$558.00,1.0,1125.0
25368141,2019-08-30,t,$150.00,$150.00,2.0,365.0
25368141,2019-04-17,f,$110.00,$110.00,2.0,365.0
25368583,2020-01-18,f,$248.00,$248.00,1.0,1125.0
25368583,2019-06-28,t,$248.00,$248.00,1.0,1125.0
25368942,2020-01-11,t,$398.00,$398.00,1.0,1125.0
25368942,2019-07-25,t,$398.00,$398.00,1.0,1125.0
25369592,2020-04-02,t,$388.00,$388.00,1.0,1125.0
25369592,2020-01-18,t,$388.00,$388.00,1.0,1125.0
25370049,2019-06-26,t,$388.00,$388.00,1.0,1125.0
25370049,2019-09-23,t,$388.00,$388.00,1.0,1125.0
25370552,2019-09-19,t,$498.00,$498.00,1.0,1125.0
25370552,2019-11-17,t,$531.00,$531.00,1.0,1125.0
25370785,2019-05-28,t,$588.00,$588.00,1.0,1125.0
25370785,2019-05-16,t,$588.00,$588.00,1.0,1125.0
25371136,2020-01-29,f,$688.00,$688.00,2.0,1125.0
25371136,2019-11-15,f,$788.00,$788.00,2.0,1125.0
25371474,2019-09-12,f,$539.00,$539.00,1.0,60.0
25371474,2019-12-25,f,$761.00,$761.00,1.0,60.0
25376525,2020-01-26,f,$179.00,$179.00,1.0,1125.0
25376525,2019-04-22,t,$179.00,$179.00,1.0,1125.0
25378813,2019-10-22,t,$228.00,$228.00,1.0,1125.0
25378813,2020-03-27,t,$228.00,$228.00,1.0,1125.0
25379036,2019-08-18,t,$228.00,$228.00,1.0,1125.0
25379036,2019-10-12,t,$228.00,$228.00,1.0,1125.0
25379041,2019-06-22,t,$198.00,$198.00,1.0,1125.0
25379041,2019-08-03,t,$198.00,$198.00,1.0,1125.0
25381943,2019-06-25,f,$120.00,$120.00,1.0,5.0
25381943,2019-06-22,f,$120.00,$120.00,1.0,5.0
25382427,2019-06-11,t,$169.00,$169.00,2.0,1125.0
25382427,2019-08-20,t,$172.00,$172.00,2.0,1125.0
25382997,2019-04-18,t,$550.00,$550.00,1.0,1125.0
25382997,2019-08-03,f,$588.00,$588.00,1.0,1125.0
25385543,2019-05-12,t,$550.00,$550.00,1.0,1125.0
25385543,2019-08-29,t,$550.00,$550.00,1.0,1125.0
25386040,2019-07-03,t,$3580.00,$3580.00,1.0,1125.0
25386040,2019-05-12,t,$3580.00,$3580.00,1.0,1125.0
25386420,2020-03-08,f,$278.00,$278.00,1.0,7.0
25386420,2019-12-31,f,$278.00,$278.00,1.0,7.0
25386966,2020-02-18,t,$109.00,$109.00,7.0,1125.0
25386966,2019-12-01,t,$109.00,$109.00,7.0,1125.0
25387768,2019-10-24,f,$455.00,$455.00,1.0,1125.0
25387768,2020-01-12,f,$460.00,$460.00,1.0,1125.0
25388048,2019-10-22,f,$1999.00,$1999.00,1.0,99.0
25388048,2019-11-28,f,$1999.00,$1999.00,1.0,99.0
25388771,2019-12-05,f,$99.00,$99.00,1.0,1125.0
25388771,2019-07-26,f,$99.00,$99.00,1.0,1125.0
25389685,2019-12-07,t,$388.00,$388.00,1.0,1125.0
25389685,2019-08-01,t,$388.00,$388.00,1.0,1125.0
25390712,2019-07-05,t,$1380.00,$1380.00,1.0,25.0
25390712,2020-04-10,f,$1180.00,$1180.00,1.0,25.0
25390815,2019-12-27,t,$4999.00,$4999.00,1.0,1125.0
25390815,2020-02-09,t,$4999.00,$4999.00,1.0,1125.0
25392060,2019-08-16,t,$269.00,$269.00,1.0,1125.0
25392060,2019-10-01,t,$269.00,$269.00,1.0,1125.0
25392365,2019-10-10,t,$1688.00,$1688.00,1.0,1125.0
25392365,2019-05-25,t,$868.00,$868.00,1.0,1125.0
25393320,2019-06-29,f,$688.00,$688.00,1.0,30.0
25393320,2020-01-25,f,$688.00,$688.00,1.0,30.0
25393434,2020-02-14,f,$328.00,$328.00,1.0,1125.0
25393434,2019-11-29,f,$328.00,$328.00,1.0,1125.0
25393703,2019-08-10,t,$338.00,$338.00,1.0,1125.0
25393703,2019-07-26,t,$338.00,$338.00,1.0,1125.0
25393889,2019-10-01,t,$198.00,$198.00,1.0,1125.0
25393889,2020-03-05,t,$198.00,$198.00,1.0,1125.0
25394100,2019-10-14,t,$198.00,$198.00,1.0,1125.0
25394100,2019-05-22,t,$198.00,$198.00,1.0,1125.0
25394335,2019-12-04,t,$398.00,$398.00,1.0,1125.0
25394335,2019-11-13,t,$398.00,$398.00,1.0,1125.0
25394403,2020-03-30,f,$180.00,$180.00,1.0,30.0
25394403,2020-01-23,f,$180.00,$180.00,1.0,30.0
25394457,2019-10-15,f,$539.00,$539.00,1.0,365.0
